step,train_loss,test_loss,test_acc
0,616.0790405273438,339.77269592285154,12.07
200,3.3870058059692383,3.8630897283554075,14.53
400,1.0323054790496826,1.1895105302333833,17.73
600,0.442375123500824,0.5167350202798844,19.19
800,0.22422276437282562,0.28639561086893084,22.97
1000,0.15668858587741852,0.2053680032491684,27.16
1200,0.11984994262456894,0.16724720746278762,30.93
1400,0.10926807671785355,0.14571802392601968,35.24
1600,0.09967102855443954,0.13097860664129257,39.0
1800,0.09035641700029373,0.12063155174255372,43.2
2000,0.0857376754283905,0.11264244839549065,47.13
2200,0.08538657426834106,0.10596246421337127,50.83
2400,0.07622376084327698,0.10026553273200989,53.85
2600,0.07546545565128326,0.09539384841918945,56.52
2800,0.06488882005214691,0.09103521481156349,59.57
3000,0.061852917075157166,0.08654452934861183,62.19
3200,0.05876870080828667,0.08265829533338546,64.65
3400,0.056137919425964355,0.07897080667316914,67.29
3600,0.057536255568265915,0.07542803660035133,69.48
3800,0.04906899482011795,0.07242563515901565,71.83
4000,0.04819146916270256,0.06871222332119942,73.51
4200,0.043777529150247574,0.06531156860291958,75.18
4400,0.04076394811272621,0.06244519166648388,76.83
4600,0.03884584829211235,0.059832270443439486,78.33
4800,0.036853183060884476,0.057482746243476865,79.54
5000,0.034803856164216995,0.05494684688746929,80.68
5200,0.033616095781326294,0.0530517902225256,81.61
5400,0.03261735662817955,0.05130141489207744,82.21
5600,0.03060648962855339,0.04970070160925388,83.02
5800,0.029566843062639236,0.048583743162453175,83.3
6000,0.027589283883571625,0.04691937863826752,83.95
6200,0.026058116927742958,0.045917363837361336,84.51
6400,0.025353310629725456,0.04489881508052349,84.71
6600,0.02361317165195942,0.043801729939877986,85.16
6800,0.025212915614247322,0.042945328541100024,85.55
7000,0.022403283044695854,0.04184761848300696,86.07
7200,0.023234477266669273,0.04061908461153507,86.41
7400,0.018470769748091698,0.03952490445226431,86.94
7600,0.0178120955824852,0.03840802852064371,87.02
7800,0.017750930041074753,0.037141503766179085,87.27
8000,0.015849819406867027,0.03641397822648287,87.56
8200,0.01507610734552145,0.035711113922297956,87.63
8400,0.011943350546061993,0.03490927834063769,87.86
8600,0.016609173268079758,0.0349491136148572,88.1
8800,0.01464699674397707,0.03368680216372013,88.33
9000,0.0114913210272789,0.03310219533741474,88.43
9200,0.01051404234021902,0.03261458296328783,88.57
9400,0.009617160074412823,0.03190690986812115,88.69
9600,0.009877935983240604,0.031452452018857005,88.79
9800,0.011936107650399208,0.03149952180683613,88.81
10000,0.008706836961209774,0.029841315373778342,88.9
10200,0.011513655073940754,0.030209154821932316,89.03
10400,0.010378158651292324,0.029382148757576942,89.21
10600,0.011562487110495567,0.02907533049583435,89.11
10800,0.00751956133171916,0.028914270363748072,89.04
11000,0.0060896133072674274,0.028466877341270447,88.97
11200,0.0069442675448954105,0.028088537603616716,88.98
11400,0.006325033959001303,0.027860912214964628,88.91
11600,0.007236591540277004,0.026960230618715286,89.03
11800,0.005215655546635389,0.027149284537881613,88.9
12000,0.005149048287421465,0.02642465215176344,89.06
12200,0.0048381187953054905,0.025865756254643203,88.94
12400,0.004623514600098133,0.02555400263518095,88.86
12600,0.004882588516920805,0.02499105278402567,89.0
12800,0.004652216099202633,0.02464779568836093,88.95
13000,0.004441344644874334,0.024582678731530905,88.77
13200,0.0034820926375687122,0.024407045170664787,88.85
13400,0.004516758024692535,0.023548843525350093,88.88
13600,0.0041353763081133366,0.023917950130999087,88.76
13800,0.003436303697526455,0.023464376479387282,88.85
14000,0.004086232278496027,0.02333453679457307,88.54
14200,0.002852729056030512,0.023599074222147465,88.35
14400,0.002613764489069581,0.02304056165739894,88.49
14600,0.003372280392795801,0.02298183161765337,88.36
14800,0.003491613082587719,0.02290328610688448,88.31
15000,0.0017369597917422652,0.02267328929156065,88.08
15200,0.004919395782053471,0.02248409828171134,88.23
15400,0.0040138778276741505,0.022580071073025464,88.23
15600,0.003056770423427224,0.022630560491234065,88.1
15800,0.0024920518044382334,0.022279736679047348,88.23
16000,0.001792181865312159,0.0220621264539659,88.17
16200,0.0031414167024195194,0.02227537576109171,88.11
16400,0.001748355571180582,0.022008943464607002,88.26
16600,0.0017084580613300204,0.022153562121093272,88.21
16800,0.0033471581991761923,0.022016147244721652,88.38
17000,0.001302773249335587,0.021829553041607143,88.27
17200,0.001852869987487793,0.02175470981746912,88.31
17400,0.0011727396631613374,0.02205096948891878,88.08
17600,0.0018517771968618035,0.021879400219768287,88.46
17800,0.002225902397185564,0.021930427569895983,88.26
18000,0.0006567097152583301,0.02167469235137105,88.35
