step,train_loss,test_loss,test_acc
0,12068.6376953125,8957.298095703125,6.85
200,108.93834686279297,122.76954498291016,11.62
400,30.6207332611084,34.771383666992186,11.11
600,12.889445304870605,14.643828582763671,11.91
800,7.730438709259033,8.155019235610961,12.07
1000,4.181793212890625,5.034635329246521,12.48
1200,2.497514247894287,3.2903607845306397,13.31
1400,1.7242745161056519,2.280212640762329,15.1
1600,1.4049625396728516,1.693272602558136,15.47
1800,1.1342923641204834,1.3197519481182098,16.38
2000,0.7815395593643188,1.0632575392723083,17.13
2200,0.735675573348999,0.8860127687454223,17.66
2400,0.5338770747184753,0.749879515171051,18.22
2600,0.49209046363830566,0.643059441447258,18.85
2800,0.3941732943058014,0.5631254464387894,19.85
3000,0.33819255232810974,0.4984654635190964,20.68
3200,0.28411757946014404,0.4492142707109451,20.95
3400,0.2882572114467621,0.4025654047727585,23.23
3600,0.22628381848335266,0.3670670747756958,24.79
3800,0.22255675494670868,0.33520009070634843,26.59
4000,0.16968794167041779,0.3092649608850479,28.42
4200,0.15186570584774017,0.2852956786751747,29.61
4400,0.16365838050842285,0.2645186007022858,31.4
4600,0.14915436506271362,0.24574213176965715,31.89
4800,0.14140938222408295,0.23003946989774704,33.37
5000,0.12794698774814606,0.21561966836452484,36.48
5200,0.11831993609666824,0.20251295194029809,39.75
5400,0.10346605628728867,0.19296937733888625,41.1
5600,0.10883627831935883,0.18352936655282975,44.27
5800,0.09804854542016983,0.176792960613966,42.75
6000,0.09187459200620651,0.16965072453022004,45.22
6200,0.08331681787967682,0.16327910572290422,45.52
6400,0.07863675802946091,0.158170036226511,48.64
6600,0.07820960134267807,0.15347131714224815,48.39
6800,0.07791533321142197,0.1491386666893959,51.66
7000,0.07514239847660065,0.14678731188178062,49.87
7200,0.07396195083856583,0.14136241227388383,50.95
7400,0.07455691695213318,0.13834526836872102,54.79
7600,0.07019442319869995,0.1346553571522236,55.92
7800,0.0676446333527565,0.1336573287844658,55.77
8000,0.06928207725286484,0.1286659136414528,59.14
8200,0.06494609266519547,0.12663397639989854,60.09
8400,0.06561416387557983,0.12343960255384445,59.63
8600,0.06330841779708862,0.12111117616295815,62.9
8800,0.05985467508435249,0.12295882776379585,57.2
9000,0.06126151978969574,0.11643770858645439,62.48
9200,0.05634136497974396,0.11392445266246795,64.42
9400,0.056640055030584335,0.11334502696990967,63.86
9600,0.057144779711961746,0.11056974157691002,66.63
9800,0.05632585659623146,0.10960954129695892,67.9
10000,0.054274480789899826,0.10813770964741706,67.82
10200,0.053676143288612366,0.10476809218525887,71.66
10400,0.05395420268177986,0.1037593312561512,69.44
10600,0.04948531836271286,0.10177259594202041,72.88
10800,0.051974840462207794,0.10109336227178574,72.11
11000,0.04668644815683365,0.09925467893481255,73.88
11200,0.049831584095954895,0.09936144128441811,74.97
11400,0.05112889036536217,0.09778308495879173,74.99
11600,0.04388117790222168,0.09658744782209397,75.93
11800,0.047375261783599854,0.09686199612915516,77.97
12000,0.04476919025182724,0.09350642636418342,78.56
12200,0.046889908611774445,0.09249397218227387,80.01
12400,0.04383520781993866,0.08803808614611626,80.49
12600,0.04290386289358139,0.08853698074817658,79.05
12800,0.040976643562316895,0.08824226148426532,78.31
13000,0.040614478290081024,0.08383195549249649,81.72
13200,0.03733845055103302,0.08304392509162425,81.62
13400,0.039112579077482224,0.08291322067379951,81.27
13600,0.039668042212724686,0.07993284203112125,82.38
13800,0.041012369096279144,0.07631100192666054,83.24
14000,0.03614354878664017,0.07251969538629055,83.46
14200,0.036481328308582306,0.07097717188298702,84.14
14400,0.03437978774309158,0.06773700341582298,84.41
14600,0.031646594405174255,0.06692553348839284,84.75
14800,0.03140963986515999,0.0642327606678009,84.75
15000,0.031106526032090187,0.06062983386218548,85.46
15200,0.03153254836797714,0.058052916824817655,85.6
15400,0.029185974970459938,0.05705743469297886,85.54
15600,0.028581567108631134,0.05459285452961922,86.47
15800,0.026107441633939743,0.054088101536035535,86.62
16000,0.027639994397759438,0.05580591410398483,86.45
16200,0.030479684472084045,0.05354039780795574,87.03
16400,0.026721885427832603,0.053364581614732745,86.67
16600,0.02681977115571499,0.05197282917797565,87.07
16800,0.02832387387752533,0.052991467714309695,87.06
17000,0.024686116725206375,0.05206328779459,87.32
17200,0.024529337882995605,0.050748716853559014,87.44
17400,0.023936573415994644,0.04928322397172451,88.01
17600,0.024018945172429085,0.04669975619763136,87.76
17800,0.02277437038719654,0.046075204573571685,88.13
18000,0.022672368213534355,0.04494455605745316,88.2
18200,0.02355564571917057,0.043899701349437235,88.55
18400,0.02048110030591488,0.04330854471772909,88.79
18600,0.02237759344279766,0.043166547827422616,88.69
18800,0.01961309090256691,0.04167644679546356,88.92
19000,0.020964227616786957,0.038826785422861575,89.0
19200,0.014312220737338066,0.037801948748528956,89.59
19400,0.01682521216571331,0.036873210407793525,89.82
19600,0.014813581481575966,0.03630694597959518,90.0
19800,0.01567636989057064,0.03665853440761566,90.03
20000,0.01638129912316799,0.03628247529268265,90.19
20200,0.013771836645901203,0.03623786848038435,90.13
20400,0.01447995938360691,0.03548593278974295,90.12
20600,0.014589105732738972,0.03669969532638788,90.0
20800,0.014893058687448502,0.03618697971105576,90.25
21000,0.01435528788715601,0.03564100917428732,90.03
21200,0.014801167882978916,0.03579284884035587,89.91
21400,0.014147482812404633,0.036855461075901985,90.38
21600,0.013984903693199158,0.03544452898204327,90.34
21800,0.013913738541305065,0.036052169278264046,90.17
22000,0.01192407589405775,0.0362946392968297,90.27
22200,0.01336069405078888,0.03635508269071579,90.35
22400,0.010340956971049309,0.036038171499967575,90.27
22600,0.014455967582762241,0.03619383443146944,90.31
22800,0.014797191135585308,0.03613745123147964,90.06
23000,0.013412504456937313,0.036071683093905446,90.35
23200,0.012994524091482162,0.03588269986212254,90.11
23400,0.012357843108475208,0.036141110211610795,90.14
23600,0.01040016207844019,0.035050990618765356,90.07
23800,0.01196063682436943,0.03656716514378786,90.02
24000,0.010692319832742214,0.03634040094912052,90.11
24200,0.012297731824219227,0.03730743490159512,90.06
24400,0.01035657525062561,0.036083463579416275,90.0
24600,0.012384590692818165,0.036112438142299655,89.88
24800,0.010937857441604137,0.03764428738504648,90.09
25000,0.014312525279819965,0.03566190358251333,90.15
25200,0.012764540500938892,0.036106522753834726,89.84
25400,0.011660813353955746,0.03623913433402777,89.81
25600,0.011248287744820118,0.0371092377230525,89.48
25800,0.011973446235060692,0.03645705543458462,89.8
26000,0.011116087436676025,0.03574407808482647,89.43
26200,0.011998018249869347,0.035110064409673215,89.85
26400,0.011828404851257801,0.03558358196169138,89.85
26600,0.013102800585329533,0.03561290130019188,89.78
26800,0.009536760859191418,0.03548143785446882,89.42
27000,0.008614248596131802,0.03433549627661705,89.79
27200,0.008126091212034225,0.03318375442177057,89.76
27400,0.008016133680939674,0.03280598483979702,89.88
27600,0.009429599158465862,0.033383733592927456,89.8
27800,0.007903503254055977,0.03359559867531061,89.76
28000,0.008828526362776756,0.03311086893081665,89.86
28200,0.007081353105604649,0.033518418483436105,89.74
28400,0.006981592625379562,0.034318470396101475,89.5
28600,0.005345874931663275,0.03364823311567307,89.59
28800,0.006507948040962219,0.03318440578877926,89.63
29000,0.006858411245048046,0.03374770432710648,89.41
29200,0.009606420993804932,0.03430005423724651,89.54
29400,0.008940172381699085,0.033685005642473696,89.26
29600,0.00995747558772564,0.03389823157340288,89.48
29800,0.0065512326546013355,0.034382900968194005,89.37
30000,0.008802448399364948,0.03370087556540966,89.44
30200,0.007763040252029896,0.03506658636033535,89.48
30400,0.007413786370307207,0.034638474322855474,89.26
30600,0.0063249883241951466,0.034847439639270304,89.19
30800,0.007536647375673056,0.03522260952740908,89.49
31000,0.009339714422821999,0.03472248837351799,89.12
31200,0.009586517699062824,0.035424514301121236,89.42
31400,0.00715135270729661,0.034639243967831135,88.97
31600,0.006579141598194838,0.03415624797344208,89.16
31800,0.006354385521262884,0.03495213706046343,89.07
32000,0.007194482255727053,0.03461065273731947,89.11
32200,0.005290968809276819,0.03529396783560514,88.96
32400,0.005370008759200573,0.034988900274038316,88.97
32600,0.0061764768324792385,0.03488966580480337,89.03
32800,0.005838037934154272,0.03444837871938944,88.7
33000,0.005419510882347822,0.03481522426009178,89.07
33200,0.00631388695910573,0.03443547915667296,88.77
33400,0.007375846151262522,0.03498169276863337,88.73
33600,0.007763492409139872,0.03468803428113461,88.78
33800,0.00967327319085598,0.034549844451248646,88.67
34000,0.004235680680721998,0.034489637799561025,88.7
34200,0.006038494408130646,0.034672103077173236,88.69
34400,0.004732061177492142,0.034922872111201285,88.96
34600,0.0051884520798921585,0.03482839055359364,88.52
34800,0.006748270243406296,0.034794120118021965,88.66
35000,0.00566925248131156,0.035771611519157885,88.41
35200,0.0072695594280958176,0.03580479864031076,88.59
35400,0.005382920615375042,0.035738395899534224,88.31
35600,0.004246857017278671,0.03550611287355423,88.46
35800,0.006523072253912687,0.03541839551180601,88.5
36000,0.003868519328534603,0.03574373889714479,88.3
36200,0.004181016236543655,0.036338134296238424,88.13
36400,0.005918091628700495,0.03563978895545006,88.23
36600,0.0045331744477152824,0.035004441440105435,88.34
