step,train_loss,test_loss,test_acc
0,24.72954750061035,13.14832067489624,7.08
200,0.1512560397386551,0.2065499484539032,38.47
400,0.07932291179895401,0.12165837213397027,54.58
600,0.05767951160669327,0.09870286732912063,64.2
800,0.043135546147823334,0.087433473020792,69.71
1000,0.03677587956190109,0.08088377863168716,72.82
1200,0.029040569439530373,0.07563077844679356,75.05
1400,0.02659602276980877,0.07185850106179714,76.67
1600,0.02155477926135063,0.06886166147887707,77.63
1800,0.020257506519556046,0.06675530821084977,78.73
2000,0.018250012770295143,0.06480338275432587,79.75
2200,0.01624448038637638,0.06331978514790534,80.06
2400,0.012065469287335873,0.06202739588916302,80.51
2600,0.010417696088552475,0.06146088913083077,80.8
2800,0.011743931099772453,0.06022623963654041,81.08
3000,0.01010394562035799,0.059989084303379056,81.37
3200,0.010146711952984333,0.05912677384912968,81.52
3400,0.00829372275620699,0.05847286731004715,81.79
3600,0.006965917069464922,0.058005140721797945,82.3
3800,0.007052649278193712,0.057252733036875725,82.05
4000,0.0056033930741250515,0.05687289126217365,82.32
4200,0.0041057937778532505,0.056344840303063394,82.39
4400,0.004395654890686274,0.05576824806630611,82.17
4600,0.004072984680533409,0.05578266456723213,82.44
4800,0.004809380974620581,0.05455864705145359,82.3
5000,0.0038432616274803877,0.05410674512386322,82.41
5200,0.0037233461625874043,0.05388154648244381,82.56
5400,0.0029624351300299168,0.053105805069208145,82.82
5600,0.0028196985367685556,0.05228253863751888,82.58
5800,0.002790427766740322,0.05162446051836014,82.88
6000,0.002304997993633151,0.05085106678307057,82.59
6200,0.0021911102812737226,0.04977697394788265,82.84
6400,0.002638694830238819,0.049610094726085664,82.7
6600,0.002134783659130335,0.048572542145848274,82.61
6800,0.0019928559195250273,0.04802610315382481,82.46
7000,0.001706611830741167,0.04718330092728138,82.69
7200,0.0014848647406324744,0.046032313629984854,83.01
7400,0.001758358906954527,0.045527590438723564,82.88
7600,0.0013002248015254736,0.044273118302226064,82.9
7800,0.0011040534591302276,0.04414718747138977,82.87
8000,0.001402685884386301,0.04342118930071592,82.85
8200,0.0020914708729833364,0.04208680186420679,83.2
8400,0.0010496567701920867,0.041498143970966336,83.46
8600,0.001245262217707932,0.04065101575106382,83.45
8800,0.0014715520665049553,0.03971401676535606,83.02
9000,0.001039475784637034,0.039063457399606705,83.68
9200,0.001188425114378333,0.03846557792276144,83.78
9400,0.0009929497027769685,0.0371393458917737,83.94
9600,0.0008447085856460035,0.036733797565102574,83.88
9800,0.0008047497831285,0.0359952362254262,84.14
10000,0.00091839354718104,0.03553023226559162,84.38
10200,0.0008347710245288908,0.03495260402560234,84.61
10400,0.0008555404492653906,0.034719243273139,84.43
10600,0.0011456719366833568,0.033937059342861176,84.4
10800,0.0009043890750035644,0.03287355750799179,84.96
11000,0.0005903241690248251,0.03237811233848333,85.08
11200,0.0005351424915716052,0.03225299958139658,85.01
11400,0.0006265253177843988,0.03180991392582655,85.1
11600,0.0008882685215212405,0.031103955768048763,85.37
11800,0.0006848928169347346,0.030104134976863862,85.44
12000,0.00037212364259175956,0.03019675090909004,85.47
12200,0.0006098324083723128,0.029853884875774384,85.17
12400,0.0006694151670671999,0.02935438361018896,85.79
