step,train_loss,test_loss,test_acc
0,0.6030791401863098,0.30335157215595243,10.52
200,0.011912926100194454,0.025187885202467442,91.43
400,0.005766873713582754,0.022162301652133464,92.06
600,0.002985916566103697,0.021217529382556676,92.52
800,0.0017758168978616595,0.020986263267695905,92.21
1000,0.001155211473815143,0.020874582417309284,92.22
1200,0.0009740613750182092,0.02089626146480441,92.07
1400,0.0006539053283631802,0.020894974656403064,91.91
1600,0.0004635191580746323,0.020858348347246647,91.81
1800,0.00035587450838647783,0.0208935109898448,91.7
2000,0.0004265151219442487,0.020787829905748366,91.66
2200,0.0003115152649115771,0.020557833090424537,91.78
2400,0.00019700430857483298,0.0205441796220839,91.77
2600,0.0004005654773209244,0.020451038796454667,91.68
2800,0.0002690177643671632,0.020176061149686574,91.83
3000,0.00019235572835896164,0.02001611767336726,91.76
3200,0.0002948927285615355,0.01985822096467018,91.73
3400,0.0002647685760166496,0.019712611567229033,91.8
3600,0.000260331406025216,0.019491053745150567,91.91
3800,0.0003225974505767226,0.01907870192080736,91.97
4000,0.00019850721582770348,0.01885735709220171,92.14
4200,0.0002538177359383553,0.018667050078511237,92.29
4400,0.0002237722947029397,0.01860763309523463,92.01
4600,0.00024132771068252623,0.018409068509936333,92.28
4800,0.00036378888762556016,0.018206298630684615,92.15
5000,0.00033432652708142996,0.017953529581427576,92.24
5200,0.00019682961283251643,0.017763337399810553,92.23
5400,0.00038369058165699244,0.017586092185229062,92.46
5600,0.00027633210993371904,0.01721698557958007,92.36
5800,0.00012918510765302926,0.017265827767550944,92.23
6000,0.0001020692870952189,0.017215220723301172,92.25
6200,0.0003369627520442009,0.016991891153156757,92.49
6400,0.0002413069742033258,0.016726793069392443,92.62
6600,0.00012756434443872422,0.016598581243306397,92.5
6800,0.0001600931864231825,0.016445141285657883,92.46
7000,0.0003288419102318585,0.016228501219302416,92.36
7200,0.0002103934093611315,0.01624433761462569,92.29
7400,0.00014086990267969668,0.016073772963136435,92.43
7600,0.00012158649769844487,0.01604753006249666,92.62
7800,0.00021123848273418844,0.016034864634275437,92.48
8000,0.00032117299269884825,0.015830924548208714,92.78
8200,0.00013246471644379199,0.015479038655757903,92.65
8400,9.590690024197102e-05,0.015427881479263305,92.77
8600,0.00012631688150577247,0.01541280085220933,92.7
8800,0.00032494633342139423,0.015344232134521008,92.84
9000,0.0001547833817312494,0.015138794109225273,92.77
9200,6.917683640494943e-05,0.015101194754242897,92.79
9400,7.622331759193912e-05,0.015021219942718744,92.9
9600,0.00023656489793211222,0.014921447075903416,92.9
9800,0.00015019190323073417,0.014703332167118787,92.92
10000,0.00011909641762031242,0.014811816811561584,92.71
10200,7.862623169785365e-05,0.014679158851504327,92.67
10400,0.00017825825489126146,0.01460552765056491,93.1
10600,8.891762990970165e-05,0.01449466897174716,92.97
10800,0.00010878380999201909,0.014524949342012405,92.75
11000,0.0001962532551260665,0.01444961503148079,92.8
11200,0.00021105802443344146,0.014345913752913475,92.95
11400,0.00010116423800354823,0.014254704955965281,92.89
11600,6.610694254050031e-05,0.014228135254234076,93.01
11800,0.00012100348249077797,0.014247901458293199,92.73
12000,0.00019233183411415666,0.014178133103996515,92.85
12200,8.471008186461404e-05,0.014039211068302393,92.86
12400,9.014949318952858e-05,0.013991483300924302,92.9
12600,6.549846875714138e-05,0.013978482317179441,92.9
12800,0.0001421765045961365,0.014008323661983013,92.81
13000,0.00015196767344605178,0.013830019114539027,92.99
13200,5.639620212605223e-05,0.013786056824028493,92.9
13400,6.601438508369029e-05,0.013748959638178349,92.93
13600,0.00011380671639926732,0.013766316371038556,92.97
13800,0.00013471832789946347,0.013652423815801739,92.92
14000,8.844795956974849e-05,0.013609981257468462,92.89
14200,5.503965439856984e-05,0.013584312796592713,93.03
14400,8.596322004450485e-05,0.013557039061561226,92.93
14600,7.63701245887205e-05,0.013557037571445107,92.88
14800,6.69343353365548e-05,0.013538240967318416,92.83
15000,0.0001248362532351166,0.013422659086063504,93.01
15200,0.00011914355854969472,0.013364211376756429,93.08
15400,8.104198059299961e-05,0.013312992360442876,93.07
15600,4.763497054227628e-05,0.013389420602470637,92.95
15800,0.00010582730465102941,0.013221867242828011,92.92
16000,9.039403084898368e-05,0.013184831384569407,92.97
