step,train_loss,test_loss,test_acc
0,49592.2734375,37477.81484375,6.75
200,494.0403747558594,727.9459228515625,9.61
400,234.05007934570312,397.95220336914065,10.13
600,118.49787139892578,278.8640838623047,10.33
800,76.92822265625,218.34124450683595,10.87
1000,52.58832550048828,182.0243118286133,10.95
1200,41.770973205566406,158.06632080078126,11.23
1400,31.023622512817383,141.82065124511718,11.3
1600,26.0009822845459,129.79959411621093,11.16
1800,20.03363609313965,120.53658752441406,11.09
2000,16.987621307373047,113.0305305480957,11.27
2200,15.152565002441406,106.83853302001953,11.38
2400,11.635920524597168,101.76712951660156,11.38
2600,9.345891952514648,97.47494506835938,11.4
2800,7.803051948547363,93.82785186767578,11.31
3000,6.8986616134643555,90.46574020385742,11.3
3200,6.08755350112915,87.5739013671875,11.37
3400,5.250758647918701,84.93166046142578,11.38
3600,4.5359601974487305,82.58102722167969,11.42
3800,3.980215072631836,80.36611442565918,11.46
4000,3.686537265777588,78.43015480041504,11.57
4200,3.157040596008301,76.71393089294433,11.73
4400,2.8570096492767334,75.05197181701661,11.83
4600,2.4536116123199463,73.45841178894042,11.67
4800,1.9328125715255737,72.02938728332519,11.66
5000,2.04056715965271,70.6984848022461,11.68
5200,1.484505534172058,69.26819534301758,11.78
5400,1.353577733039856,68.14946250915527,11.89
5600,1.3037317991256714,67.02148551940918,11.89
5800,1.159061312675476,65.89266395568848,11.91
6000,0.9322665333747864,64.80501556396484,12.05
6200,0.7678571939468384,63.759439849853514,12.11
6400,0.796606719493866,62.90442543029785,12.02
6600,0.7275350689888,62.04054679870605,12.04
6800,0.7197012901306152,60.94480400085449,12.16
7000,0.5529799461364746,60.28824157714844,12.25
7200,0.4406462609767914,59.50431480407715,12.26
7400,0.47516316175460815,58.74793968200684,12.17
7600,0.48712143301963806,57.45719909667969,12.3
7800,0.3193725347518921,56.92801704406738,12.28
8000,0.3547392785549164,56.15472526550293,12.29
8200,0.3488086760044098,55.22380752563477,12.31
8400,0.3392116129398346,54.50195999145508,12.46
8600,0.34699082374572754,53.519270706176755,12.44
8800,0.41675740480422974,52.06454086303711,12.36
9000,0.20896445214748383,51.11283721923828,12.42
9200,0.3742806613445282,50.6323184967041,12.37
9400,0.41171762347221375,49.02552871704101,12.12
9600,0.19195106625556946,48.178446197509764,12.31
9800,0.3079441785812378,47.07099533081055,12.54
10000,0.6614013910293579,45.10938491821289,12.31
10200,0.16464106738567352,43.240875816345216,12.31
10400,0.12159787118434906,42.9463228225708,12.2
10600,0.19699962437152863,41.636111450195315,12.48
10800,0.46778348088264465,40.28990535736084,12.61
11000,0.1928582340478897,38.70705509185791,12.51
11200,0.17332866787910461,38.15728321075439,12.5
11400,0.31619393825531006,36.924109268188474,12.47
11600,0.18242990970611572,35.42852897644043,12.73
11800,0.2588559091091156,35.190079879760745,12.68
12000,0.2777283191680908,33.232530784606936,12.48
12200,0.24012161791324615,32.373799896240236,12.94
12400,0.16902516782283783,31.00975093841553,12.79
12600,0.20297084748744965,30.23931751251221,13.09
12800,0.22225531935691833,29.023249053955077,12.96
13000,0.1438901275396347,27.74943447113037,12.99
13200,0.16854630410671234,26.87760829925537,13.4
13400,0.16710622608661652,25.8018159866333,13.37
13600,0.1848544180393219,25.083394241333007,13.49
13800,0.2690936326980591,23.40914192199707,13.75
14000,0.1290486454963684,22.8492488861084,13.9
14200,0.16203100979328156,21.961239433288576,13.81
14400,0.0746585875749588,21.412064933776854,13.92
14600,0.18161307275295258,20.070897579193115,14.02
14800,0.10856490582227707,19.027306079864502,14.14
15000,0.13952411711215973,18.535480403900145,14.17
15200,0.13523149490356445,17.6360107421875,13.98
15400,0.11595049500465393,17.0403790473938,14.62
15600,0.14431354403495789,16.059240913391115,14.81
15800,0.06693489104509354,15.650605869293212,14.47
16000,0.10119642317295074,15.076506614685059,14.84
16200,0.15093562006950378,13.954013538360595,14.94
16400,0.08900413662195206,13.445402812957763,15.18
16600,0.06001728028059006,13.120142078399658,15.36
16800,0.06941869109869003,12.744383144378663,15.35
17000,0.09985321015119553,12.029768466949463,15.34
17200,0.04138024151325226,11.545801162719727,15.61
17400,0.04874420166015625,11.131556606292724,15.95
17600,0.09958776086568832,10.319742250442506,15.96
17800,0.047288116067647934,9.782213926315308,16.05
18000,0.04958537220954895,9.435293483734132,15.98
18200,0.05647307261824608,9.078473091125488,16.3
18400,0.07511786371469498,8.510353612899781,16.57
18600,0.02857489138841629,8.164889001846314,16.51
18800,0.037117090076208115,7.947496747970581,16.79
19000,0.04456617683172226,7.572404479980468,16.59
19200,0.029698513448238373,7.207599639892578,16.95
19400,0.0489351861178875,7.054630851745605,17.13
19600,0.051829058676958084,6.437539768218994,17.56
19800,0.018778987228870392,6.139457273483276,17.59
20000,0.023666592314839363,6.0432432174682615,17.71
20200,0.03819746524095535,5.714909601211548,17.89
20400,0.0320017971098423,5.449367427825928,18.41
20600,0.03920070454478264,5.18498215675354,18.7
20800,0.027448158711194992,4.8006593704223635,19.02
21000,0.011185957118868828,4.660126900672912,18.97
21200,0.01815531961619854,4.62998948097229,19.11
21400,0.04179393872618675,4.269156193733215,19.35
21600,0.01702014170587063,3.9780697345733644,19.49
21800,0.013884942047297955,3.937192606925964,19.63
22000,0.02813625894486904,3.7755110263824463,19.7
22200,0.019307810813188553,3.470803689956665,20.57
22400,0.010250371880829334,3.371518087387085,20.69
22600,0.01356965210288763,3.309000039100647,20.64
22800,0.028920868411660194,3.0132189989089966,21.17
23000,0.010463922284543514,2.832394242286682,21.43
23200,0.008858711458742619,2.7782179355621337,21.61
23400,0.01422299537807703,2.71254620552063,21.78
23600,0.02079307660460472,2.5299275398254393,21.93
23800,0.010395659133791924,2.3561870217323304,22.53
24000,0.007212223019450903,2.314733099937439,22.78
24200,0.01425784919410944,2.225348484516144,22.86
24400,0.011247946880757809,2.033872377872467,23.23
24600,0.006087290123105049,1.9913667917251587,23.33
24800,0.0060668159276247025,1.9705925226211547,23.58
25000,0.009770507924258709,1.875222086906433,23.97
25200,0.013666123151779175,1.7415141344070435,24.33
25400,0.007513080723583698,1.6672577142715455,24.61
25600,0.006504803895950317,1.5996029734611512,25.26
25800,0.00644497899338603,1.550836408138275,25.19
26000,0.010455098934471607,1.453095018863678,25.49
26200,0.005353347864001989,1.403731095790863,26.07
26400,0.006549387238919735,1.3402511835098267,26.28
26600,0.006753363646566868,1.291325032711029,26.37
26800,0.006188868544995785,1.2193345367908477,26.86
27000,0.005176695995032787,1.150785857439041,27.2
27200,0.0040860529989004135,1.1311274588108062,27.54
27400,0.005321340635418892,1.0925983726978301,27.85
27600,0.007042878307402134,1.0301414906978608,28.14
27800,0.004617937374860048,0.9810989201068878,28.39
28000,0.0031523709185421467,0.9664578974246979,28.34
28200,0.005081269424408674,0.9272249221801758,28.43
28400,0.005041223950684071,0.8800047278404236,29.53
28600,0.0030029478948563337,0.8394316911697388,29.81
28800,0.003999858163297176,0.8179467916488647,29.89
29000,0.004196428693830967,0.7872083604335784,30.09
29200,0.003547181375324726,0.7382084429264069,30.68
29400,0.004739588592201471,0.7117884635925293,31.0
29600,0.0029791519045829773,0.6938339173793793,31.53
29800,0.0033991208765655756,0.6744626343250275,31.58
30000,0.003556624986231327,0.6524599730968476,31.74
30200,0.003114312421530485,0.6220649063587189,32.36
30400,0.0026455570477992296,0.6050248712301254,32.73
30600,0.0035190125927329063,0.5837071508169174,32.88
