step,train_loss,test_loss,test_acc
0,0.5525464415550232,0.280074867606163,10.74
200,0.014003720134496689,0.021400326397269964,92.74
400,0.007830876857042313,0.01712471731007099,93.99
600,0.00415779696777463,0.015433793049305677,94.48
800,0.0028256094083189964,0.014531270507723093,94.43
1000,0.0018717925995588303,0.0140376309864223,94.47
1200,0.0015709118451923132,0.013815819565206767,94.21
1400,0.0009889372158795595,0.013543991278856993,94.09
1600,0.0008005806594155729,0.01336452728137374,94.11
1800,0.0006052324897609651,0.013295042049139737,93.99
2000,0.0006018213462084532,0.01325566554442048,93.97
2200,0.0004757035931106657,0.013130892347544432,94.01
2400,0.00033667468233034015,0.012941910792142153,93.93
2600,0.0003542454505804926,0.012917350558564068,93.93
2800,0.0003704863484017551,0.012684787902981044,93.97
3000,0.00035541565739549696,0.012576969992369413,93.87
3200,0.0003121016197837889,0.012498633889481425,93.86
3400,0.000362786726327613,0.01230402123183012,93.8
3600,0.0003176274476572871,0.012204171065241099,93.91
3800,0.00026083941338583827,0.012070819875225425,93.88
4000,0.00021692004520446062,0.011871630232781172,93.96
4200,0.0002971321518998593,0.011781258787959815,93.96
4400,0.0002918532700277865,0.011535755265504122,94.02
4600,0.00023391722061205655,0.011528225662186743,93.96
4800,0.00022713733778800815,0.011456268141046166,93.93
5000,0.0002143924793926999,0.011274691950529814,94.01
5200,0.00023261905880644917,0.011247008200734853,93.98
5400,0.00030221272027119994,0.011120579345151782,93.97
5600,0.00017817738989833742,0.011008448526263237,94.15
5800,0.00018744278349913657,0.010934231290593743,94.11
6000,0.00022513991279993206,0.010809690738096834,94.06
6200,0.0001338575966656208,0.010644486593082546,94.07
6400,0.0001668990880716592,0.010640884097665549,94.07
6600,0.00025367230409756303,0.01068474785424769,94.0
6800,0.00021120179735589772,0.010422838525846601,93.95
7000,0.0001578606606926769,0.010312013095244765,94.07
7200,0.0001407819800078869,0.01045281938277185,93.93
7400,0.00012257501657586545,0.010334661602973938,94.04
7600,9.577968739904463e-05,0.010272958362475038,94.09
7800,0.0004022192151751369,0.010214846907183528,94.01
8000,0.00021366978762671351,0.009955027652904392,94.05
8200,7.543917308794335e-05,0.009705799911171199,94.14
8400,4.436324888956733e-05,0.009770972188562155,94.02
8600,4.485532917897217e-05,0.009818559279665351,93.99
8800,7.917326729511842e-05,0.009818523190915585,93.99
9000,6.314885831670836e-05,0.009734826302155853,94.07
9200,8.40389184304513e-05,0.009712024684995412,94.14
9400,5.894711284781806e-05,0.009600401995703578,94.12
9600,5.9000223700422794e-05,0.009745717886835337,94.11
9800,7.928102422738448e-05,0.009584424830973149,94.07
10000,3.247687345719896e-05,0.00957166268490255,94.11
10200,2.769416278169956e-05,0.009657400799915195,94.03
10400,9.51043184613809e-05,0.009590587206184864,94.14
10600,0.0005438424414023757,0.009758788486942649,94.1
10800,4.983612598152831e-05,0.009456882439553737,94.2
11000,2.8585798645508476e-05,0.009485520608723163,94.15
11200,2.3408774723066017e-05,0.009522556373849512,94.11
11400,3.555379225872457e-05,0.009534788876771927,94.15
11600,1.8895543689723127e-05,0.009573935251682996,94.08
11800,1.7144820958492346e-05,0.009539286606013775,94.13
12000,1.5103066289157141e-05,0.00961564090102911,94.03
12200,1.7426267731934786e-05,0.009571216395124793,94.08
12400,4.0450351662002504e-05,0.009655621275305748,94.03
12600,2.1746896891272627e-05,0.009530038479715586,94.14
12800,2.5301500500063412e-05,0.009615288581699133,94.09
13000,1.1219684893148951e-05,0.009689625771716236,94.03
13200,2.764000055321958e-05,0.009680274594575166,93.93
13400,0.0003159621555823833,0.010339896846562623,93.6
13600,7.89597979746759e-05,0.009392165346071124,94.22
13800,1.2269129911146592e-05,0.009150422690436245,94.29
14000,8.817562957119662e-06,0.009230725932866335,94.25
14200,5.874773705727421e-06,0.0093035199213773,94.17
14400,8.198461728170514e-06,0.009304413152858616,94.15
14600,1.0337249477743171e-05,0.009370340639725328,94.09
14800,1.2842659998568706e-05,0.009388455003499985,94.07
15000,4.407220785651589e-06,0.009443106641992927,93.99
15200,5.141867404745426e-06,0.009509372198954225,93.9
15400,7.861357516958378e-06,0.009584801364690065,93.91
15600,2.4403158022323623e-05,0.009506710479035974,93.98
15800,9.13487201614771e-06,0.009636549884453416,93.89
16000,7.8441835285048e-06,0.009729637810960413,93.87
16200,7.687828656344209e-06,0.009608422545716167,93.99
16400,7.01900808053324e-06,0.009765395661816001,93.84
16600,0.00038714625407010317,0.009938813839107751,94.01
16800,3.483602631604299e-05,0.009424064587801696,94.06
17000,7.070590982038993e-06,0.00951941912062466,94.02
17200,5.2001028052472975e-06,0.00958032263442874,93.97
17400,6.7348287302593235e-06,0.009631204698234797,93.89
17600,6.41934320810833e-06,0.009654991654679179,93.88
17800,2.7856058295583352e-06,0.009686576947569848,93.84
18000,0.00019652943592518568,0.009747596085071563,93.77
18200,7.20925572750275e-06,0.009688821900635958,93.85
18400,3.74031878891401e-06,0.009810898266732693,93.73
18600,1.3453748579195235e-05,0.009829074842855334,93.78
18800,1.1981102943536825e-05,0.009941790672019123,93.72
19000,9.34911167860264e-06,0.0100468376185745,93.55
19200,2.9352363526413683e-06,0.009916547872126102,93.73
19400,1.1434734005888458e-05,0.009909936971962453,93.62
19600,0.00018597707094158977,0.009908881736919284,93.99
19800,7.485378773708362e-06,0.009284739522263408,94.39
20000,3.0415428682317724e-06,0.009335274621844292,94.42
20200,2.301487711520167e-06,0.009360275184735655,94.39
20400,2.547461235735682e-06,0.009371064510196448,94.35
20600,2.5277299755543936e-06,0.009432815248146653,94.23
20800,3.791326435020892e-06,0.009475333942100405,94.24
21000,3.604123094191891e-06,0.009467424685135483,94.12
21200,2.4255807602457935e-06,0.009560687094926834,94.05
21400,2.933813220806769e-06,0.009597325418144464,94.08
21600,7.548610938101774e-06,0.0095896290615201,93.97
21800,3.7964524381095544e-05,0.009652722673490644,93.97
22000,5.594835602096282e-05,0.010229254234582185,93.67
22200,4.478001301322365e-06,0.009931726194918156,93.85
22400,1.4508405001834035e-06,0.009981527971103788,93.9
22600,1.1233064469706733e-06,0.010010568099096418,93.84
22800,1.6084435401353403e-06,0.010067176073789597,93.79
23000,1.7971166016650386e-05,0.010101281479001046,93.77
23200,6.489185125246877e-06,0.01015315349213779,93.64
23400,4.256293323123828e-06,0.010269765136763453,93.55
23600,1.6829239939397667e-06,0.010222603706642986,93.61
23800,2.777351255645044e-06,0.01023164768703282,93.56
24000,8.49286952870898e-05,0.009838886465877295,93.86
24200,2.915749792009592e-05,0.009487109631299973,94.16
24400,3.2457567158417078e-06,0.009570628544315696,94.12
24600,1.2343525668256916e-06,0.009617009246721864,94.06
24800,9.714915449876571e-07,0.009666845854371785,94.05
25000,1.2761952348228078e-06,0.00969689772464335,93.99
25200,2.294463229191024e-06,0.009765823185443879,93.91
25400,1.6783477576609585e-06,0.009792865021154284,93.85
25600,1.2993037671549246e-05,0.009874401427805424,93.67
25800,1.4527658095175866e-05,0.009946926962584257,93.69
26000,1.4478875527856871e-05,0.009959073131904006,93.59
26200,9.174666502076434e-07,0.010183439822867513,93.55
26400,1.2288013522265828e-06,0.010266504669561981,93.53
26600,8.106368341032066e-07,0.010303266532719135,93.48
26800,5.601007615041453e-06,0.010364239942282439,93.47
27000,0.00017859373474493623,0.010589192109182476,93.44
27200,3.2696684684196953e-06,0.010151863051578402,93.67
27400,1.0559507472862606e-06,0.010221328819170594,93.66
27600,8.006230132195924e-07,0.010270306328311562,93.61
27800,8.84002815837448e-07,0.010308319935575128,93.6
28000,1.4770655525353504e-06,0.01031408659182489,93.61
28200,3.739389285328798e-06,0.010358558874577284,93.66
28400,6.706250132992864e-06,0.010558687103912234,93.5
28600,3.3006217563524842e-06,0.010783016262575985,93.32
28800,2.034541921602795e-06,0.010811037290841341,93.3
29000,2.7080823201686144e-06,0.010899195773527026,93.27
29200,1.2947955383424414e-06,0.010941185243427753,93.21
29400,5.9106310800416395e-05,0.01084073237143457,93.3
29600,1.6617870642221533e-05,0.010236988216638565,93.72
29800,1.0937085335172014e-06,0.010275576077401639,93.76
30000,9.557609246257925e-07,0.010273029236122966,93.79
30200,4.6318172053361195e-07,0.010283550852909685,93.73
30400,5.855422955391987e-07,0.01030157101340592,93.74
30600,1.0603706641632016e-06,0.010328587610274553,93.72
30800,3.5178074995201314e-06,0.010394474491477013,93.66
31000,2.795307864289498e-06,0.010556344222277404,93.45
31200,3.323893452034099e-06,0.010645659826695918,93.4
31400,1.1680995157803409e-06,0.010683648567646743,93.48
31600,3.678709163068561e-06,0.010683295596390963,93.43
31800,8.001998139661737e-06,0.011029771342873574,93.37
32000,4.159503077971749e-06,0.011038094852119684,93.24
32200,2.116446921718307e-06,0.011080444324761629,93.22
32400,1.5796084653629805e-06,0.011259411927312613,93.15
32600,8.600574801675975e-06,0.011259757634252309,93.08
32800,6.658387428615242e-05,0.0104960598051548,93.65
33000,2.3937575406307587e-06,0.010495875822380185,93.58
33200,9.254450219486898e-07,0.010501811979338527,93.58
33400,6.620153953917907e-07,0.010514727141708136,93.58
33600,5.083938390271214e-07,0.01053539807908237,93.58
33800,1.1396991794754285e-06,0.010553268948569894,93.58
34000,3.268972250225488e-06,0.010554218059405684,93.56
34200,3.6323049243947025e-06,0.01084186933003366,93.41
34400,1.019516093947459e-05,0.01097406605258584,93.29
34600,7.119144720491022e-05,0.0104142801836133,93.68
34800,9.411805876879953e-06,0.010335329174995422,93.61
35000,6.243545840334264e-07,0.010443889908492566,93.6
35200,6.766989031348203e-07,0.010469958325847984,93.64
35400,6.519483122247038e-07,0.010517984302714467,93.64
35600,1.1460682799224742e-05,0.010633934382349252,93.58
35800,3.902138359990204e-06,0.010766403982415795,93.41
36000,2.720948941714596e-06,0.010766411479562522,93.36
36200,1.2468009117583279e-05,0.010946416994556785,93.34
36400,3.630077844718471e-05,0.01013470720499754,94.04
36600,2.2075250853959005e-06,0.00973220649175346,93.98
36800,5.902874704588612e-07,0.009833175176754593,93.88
37000,6.427952484955313e-06,0.009956181002780794,93.87
37200,2.96733765026147e-06,0.010316634085029364,93.61
37400,1.2183820672362344e-06,0.010357211111113429,93.56
37600,4.950360334987636e-07,0.010398604953661562,93.53
37800,2.9549296414188575e-06,0.010514023667201399,93.45
38000,5.812098243040964e-05,0.010597424255684018,93.48
38200,4.401157275424339e-05,0.010743898246437312,93.69
38400,1.3071893590677064e-05,0.010159423295408487,93.92
38600,1.4670484915768611e-06,0.010212219040840863,93.86
38800,4.856348709836311e-07,0.01022364478558302,93.84
39000,2.02943010663148e-06,0.010247324127703905,93.83
39200,1.057565327755583e-06,0.010233237454667688,93.79
39400,2.077333647321211e-06,0.010363058280199766,93.72
39600,6.547258635691833e-06,0.01073510479182005,93.56
39800,3.206757355656009e-06,0.010798701457679272,93.44
40000,3.2021082461142214e-06,0.010945861181244253,93.28
