step,train_loss,test_loss,test_acc
0,41.721534729003906,19.13667869567871,7.08
200,0.006480084266513586,1.5994776606559753,20.13
400,0.00027618385502137244,1.5934004426002502,20.54
600,1.6984608009806834e-05,1.592470633983612,20.62
800,1.3750162679571076e-06,1.5909139037132263,20.69
1000,1.1567249913468913e-07,1.5891437530517578,20.72
1200,9.01048302637264e-09,1.5873103022575379,20.73
1400,7.652258271484413e-10,1.5854594588279725,20.73
1600,1.266825672141536e-10,1.5836055517196654,20.73
1800,6.498625249040657e-11,1.581752860546112,20.73
2000,4.9346741970435204e-11,1.579902136325836,20.73
2200,3.933225967145404e-11,1.578053081035614,20.73
2400,3.17636125735099e-11,1.5762062430381776,20.73
2600,2.5794397867651142e-11,1.574361538887024,20.74
2800,2.1010686246381027e-11,1.5725191831588745,20.75
3000,1.7085942036199064e-11,1.570678699016571,20.75
3200,1.4145656000719153e-11,1.5688403010368348,20.76
3400,1.1980312575321506e-11,1.5670040488243102,20.78
3600,1.2933873222209513e-05,1.4889439821243287,21.23
3800,1.0362415786557833e-11,1.4868351101875306,21.27
4000,7.56942165197616e-12,1.4851027846336364,21.28
4200,3.824902200522118e-11,1.48337219953537,21.3
4400,2.2346538508521974e-10,1.3118836164474488,21.85
4600,7.0775494839803166e-12,1.3103678584098817,21.86
4800,6.092553545000712e-12,1.30885249376297,21.87
5000,5.327883967343183e-12,1.3073390960693358,21.88
5200,0.0009913065005093813,1.1945790290832519,22.84
5400,5.193795046820604e-12,1.1865579605102539,22.83
5600,3.8799779361609055e-12,1.1851930022239685,22.83
5800,3.651731694809257e-12,1.183829951286316,22.83
6000,3.2870025279407855e-07,1.115934157371521,23.51
6200,3.183917322499563e-12,1.114661991596222,23.52
6400,0.0001272191439056769,1.0008787035942077,24.69
6600,3.3452650372023385e-12,0.9985036194324494,24.71
6800,2.6394958267672575e-12,0.9973658084869385,24.71
7000,1.669870491882719e-11,0.9962296783924103,24.71
7200,3.713510401959219e-11,0.9030256271362305,25.35
7400,3.3260063540124785e-12,0.90200754404068,25.38
7600,2.853183618187205e-12,0.9009904742240906,25.41
7800,1.028080998111136e-08,0.8350903928279877,25.78
8000,2.2466100160767333e-12,0.8341567993164063,25.79
8200,1.4349666344060097e-08,0.7920863211154938,26.2
8400,5.7893585758694854e-12,0.7912113964557648,26.2
8600,5.7506863854195345e-11,0.7668024063110351,26.71
8800,4.952430909810346e-09,0.7491468787193298,26.96
9000,4.8637270083418116e-05,0.742371791601181,27.02
9200,1.0532006854191422e-05,0.7229820609092712,27.27
9400,0.0002909771865233779,0.7128260850906372,27.36
9600,2.647474275363493e-07,0.6903032660484314,27.76
9800,6.067466165404767e-05,0.6739342033863067,28.05
10000,2.9624936360050924e-05,0.6586576759815216,28.21
10200,5.6485600907763e-06,0.6407353043556213,28.28
10400,1.8870079657062888e-05,0.6241714775562286,28.46
10600,0.00042098970152437687,0.6082157969474793,28.62
10800,0.00031477748416364193,0.5922241032123565,28.83
11000,1.104465718526626e-05,0.5751753628253937,29.06
11200,8.790427273197565e-06,0.5593217432498931,29.25
11400,3.596163878683001e-05,0.5464762091636658,29.26
11600,8.812769374344498e-05,0.5335435032844543,29.59
11800,0.000186011558980681,0.5198172360658646,29.56
12000,5.594825415755622e-05,0.5032895565032959,29.76
12200,0.00010281903087161481,0.4931518226861954,30.06
12400,0.00010554993787081912,0.4812261313199997,30.25
12600,0.000434504501754418,0.46858951449394226,30.4
12800,0.00035906059201806784,0.4578982383012772,30.77
13000,7.427193486364558e-05,0.4466011345386505,30.8
13200,9.757415682543069e-06,0.434322264790535,31.25
13400,2.8382586606312543e-05,0.4234175533056259,31.24
13600,8.622107998235151e-06,0.41336849331855774,31.69
13800,0.00013425805082079023,0.40236901938915254,31.72
14000,0.00015611892740707844,0.39292372167110445,31.77
14200,6.275876512518153e-05,0.38395641148090365,32.14
14400,3.539396857377142e-05,0.373833554983139,32.35
14600,2.8601125450222753e-05,0.36555386185646055,32.46
14800,0.000157609349116683,0.35727227926254274,32.57
15000,0.00020962420967407525,0.3483508795499802,32.57
15200,4.4726366468239576e-05,0.3392351746559143,32.95
15400,0.00010175679199164733,0.33178737163543703,33.13
15600,4.395332507556304e-05,0.3241067796945572,33.31
15800,0.00016344408504664898,0.3166196882724762,33.6
16000,6.994198338361457e-05,0.3101014494895935,33.42
16200,2.3903310648165643e-05,0.30298572182655337,33.66
16400,2.585541551525239e-05,0.2959757775068283,33.89
16600,0.0002272218553116545,0.29000373780727384,34.04
16800,0.00016676199447829276,0.28284805119037626,34.35
17000,0.00011110003833891824,0.2766877591609955,34.18
17200,0.00010123098763870075,0.27126923501491546,34.27
17400,3.7592919397866353e-05,0.26477823257446287,34.58
17600,9.18654041015543e-05,0.2601713716983795,34.64
17800,2.1183386706979945e-05,0.2541930556297302,34.96
18000,5.083912765257992e-05,0.24883079677820205,34.93
18200,7.580436886200914e-06,0.24451700001955032,35.04
18400,2.088705514324829e-05,0.23847162276506423,35.18
18600,5.196781330596423e-06,0.23418634682893752,35.37
18800,5.233414412941784e-05,0.22898685336112976,35.5
19000,7.166060640884098e-06,0.224477319419384,35.55
19200,6.93258989485912e-05,0.22108835130929946,35.64
19400,1.7050671885954216e-05,0.21584540903568267,35.91
19600,5.582547601079568e-05,0.21184553503990172,36.08
19800,5.675056672771461e-05,0.20862222760915755,36.28
20000,3.4753786167129874e-05,0.20390970557928084,36.41
20200,1.3029418369114865e-05,0.19962464720010759,36.74
20400,0.00011147144687129185,0.19537774324417115,36.93
20600,7.215308141894639e-05,0.19265232533216475,37.09
20800,2.9992992494953796e-05,0.18878205716609955,37.43
21000,5.324662561179139e-05,0.18556622862815858,37.69
21200,3.55164120264817e-05,0.18271761685609816,37.64
21400,5.1005525165237486e-05,0.1788167029619217,37.74
21600,4.0460519812768325e-05,0.17593752592802048,37.86
21800,1.3391975699050818e-05,0.17318711727857589,37.98
22000,7.296144758583978e-05,0.17011787593364716,38.3
22200,1.8544415070209652e-05,0.16738539785146714,38.38
22400,4.357852230896242e-05,0.1647643968462944,38.64
22600,2.0244033294147812e-05,0.1621558517217636,38.84
22800,6.776649388484657e-05,0.15940808206796647,38.94
23000,3.855554314213805e-05,0.15713045448064805,39.14
23200,3.409145574551076e-05,0.15515666604042053,39.04
23400,3.1195733754429966e-05,0.1524754360318184,39.1
23600,1.018639886751771e-05,0.15016019493341445,39.16
23800,1.4482546248473227e-05,0.14823668599128723,39.4
24000,3.5752567782765254e-05,0.14581530541181564,39.7
24200,1.3600206330011133e-05,0.14375774562358856,39.77
24400,6.437219326471677e-06,0.14217461049556732,40.03
24600,2.322676664334722e-05,0.1399675950407982,40.34
24800,2.167057027691044e-05,0.13808244168758393,40.38
25000,1.5475703548872843e-05,0.1364258348941803,40.65
25200,5.310081905918196e-05,0.13438525795936584,40.8
25400,4.162100958637893e-05,0.13277297765016555,41.29
25600,5.401396629167721e-05,0.13114044442772865,41.47
25800,2.1467116312123835e-05,0.12963308095932008,41.49
26000,4.460543641471304e-05,0.12780461832880974,41.94
26200,4.801575778401457e-05,0.12623830735683442,42.27
26400,3.568395914044231e-05,0.12458795309066772,42.36
26600,5.2191819122526795e-05,0.12349725738167763,42.62
26800,2.878283521567937e-05,0.12196551933884621,42.75
27000,3.4520749068178702e-06,0.1203683041036129,43.13
27200,1.8662245565792546e-05,0.11893030852079392,43.2
27400,3.0512342164001893e-06,0.1175208069384098,43.54
27600,3.731027027242817e-05,0.11671954989433289,43.77
27800,3.4647095162654296e-05,0.11548888385295868,43.8
28000,7.211855972855119e-06,0.11415290981531143,43.95
28200,1.1060938959417399e-05,0.11313411146402359,44.14
28400,2.7983014661003835e-05,0.11213445961475373,44.23
28600,5.939252150710672e-05,0.11121737807989121,44.5
28800,7.697491128055844e-06,0.11018903106451035,44.58
29000,1.7522745110909455e-05,0.10913777574896813,44.71
29200,1.1192581041541416e-05,0.10738425552845002,45.34
29400,2.7106725610792637e-05,0.10676562041044235,45.18
29600,1.5463426734640962e-06,0.10561061426997184,45.57
29800,3.123638452962041e-05,0.10495767518877983,45.69
30000,1.7555365047883242e-05,0.10385681614279747,45.97
30200,1.3306489563547075e-05,0.10310899093747139,46.3
30400,1.0329537872166838e-05,0.10233157947659492,46.46
30600,1.0573556210147217e-05,0.10150803327560425,46.64
30800,2.2394873667508364e-05,0.10077648684382438,46.69
31000,7.312930392799899e-06,0.0999825969338417,46.87
31200,3.6956159874534933e-06,0.09914063811302185,47.25
31400,1.1443462426541373e-05,0.09845853075385094,47.26
31600,1.1133262205476058e-06,0.0977728471159935,47.51
31800,1.025864366965834e-05,0.0969497598707676,47.83
32000,1.1988383448624518e-05,0.09659195095300674,47.84
32200,7.475973688997328e-06,0.09578497037291527,48.29
32400,1.1629906111920718e-05,0.09520175978541374,48.41
32600,1.4132943761069328e-05,0.09468930289149284,48.36
32800,1.766818058968056e-06,0.09373181685805321,48.7
33000,2.1210287741268985e-05,0.09318609684705734,49.06
33200,7.444594302796759e-06,0.09254921749234199,49.05
33400,1.937783781613689e-05,0.09197963252663613,49.24
33600,1.159271505457582e-05,0.09143375828862191,49.6
33800,1.690499288997671e-06,0.09071407988667488,49.65
34000,1.2686077752732672e-05,0.09026792570948601,49.75
34200,1.4197345080901869e-05,0.08973702043294907,49.84
34400,1.5587129382765852e-05,0.0889704130589962,50.15
34600,9.368129212816712e-06,0.08839737176895142,50.27
34800,8.916993465390988e-06,0.08798371404409408,50.41
35000,1.5935180272208527e-05,0.08756043165922164,50.49
35200,6.704298357362859e-06,0.08709971755743026,50.85
35400,1.3592640243587084e-05,0.08666646406054497,50.71
35600,1.5435904288096935e-06,0.08561019748449325,51.1
35800,8.591026926296763e-06,0.0851895973086357,51.45
36000,1.3581318853539415e-05,0.08483628556132317,51.59
36200,6.412803486455232e-06,0.084478460252285,51.65
36400,2.4645465600769967e-05,0.08403584286570549,51.62
36600,4.7051776164153125e-06,0.08312316611409187,52.55
