step,train_loss,test_loss,test_acc
0,74691.2109375,61413.033984375,11.78
200,76.58004760742188,9433.91494140625,9.74
400,3.362731695175171,9329.36474609375,9.74
600,0.2596812844276428,9311.42021484375,9.71
800,0.02342604286968708,9299.63232421875,9.7
1000,0.0019851664546877146,9288.30732421875,9.66
1200,0.00014157105761114508,9277.04296875,9.65
1400,8.521222298440989e-06,9265.74384765625,9.64
1600,5.76493675907841e-07,9254.44033203125,9.64
1800,8.132879258937464e-08,9243.144921875,9.64
2000,2.918639196991535e-08,9231.862109375,9.64
2200,1.804237470537373e-08,9220.591796875,9.64
2400,1.4029938988358026e-08,9209.3341796875,9.64
2600,1.1012754264072555e-08,9198.0923828125,9.64
2800,9.337790096708432e-09,9186.86455078125,9.64
3000,7.761799203365172e-09,9175.65048828125,9.64
3200,6.656510453950659e-09,9164.45166015625,9.64
3400,5.722340823410832e-09,9153.26669921875,9.64
3600,5.195202046337499e-09,9142.09384765625,9.64
3800,4.335819259182472e-09,9130.93486328125,9.64
4000,4.230814809602634e-09,9119.791015625,9.64
4200,4.176206491735002e-09,9108.65927734375,9.64
4400,5.0181845345775855e-09,9097.540625,9.64
4600,4.093763106283177e-09,9086.434765625,9.64
4800,3.5159557683073217e-06,8758.714453125,9.64
5000,4.5244887836304315e-09,8748.02578125,9.64
5200,3.858783514942843e-09,8737.351171875,9.64
5400,4.6311492418738e-09,8726.69013671875,9.64
5600,2.848502544949838e-09,8716.04375,9.64
5800,2.797896581085979e-09,8705.4087890625,9.64
6000,3.2965994378741925e-09,8694.788671875,9.64
6200,3.276034554744456e-09,8684.1794921875,9.64
6400,112.22130584716797,8248.027880859376,9.44
6600,1.4950025217785878e-07,7708.74384765625,9.49
6800,2.7904691890512368e-09,7699.337353515625,9.49
7000,2.348903516136147e-09,7689.9451171875,9.49
7200,2.4493800321323533e-09,7680.56279296875,9.49
7400,2.644864549594672e-09,7671.191357421875,9.49
7600,2.553403710692237e-09,7661.831396484375,9.49
7800,2.7268551860970547e-09,7652.48330078125,9.49
8000,2.811965105209424e-09,7643.1458984375,9.49
